sid,name,date,latitude,longitude,wind_speed,category
2020318N16289,IOTA,2020-11-16,13.50,-81.50,135,4
2020323N15248,POLO,2020-11-18,16.00,-115.60,40,0
2020326N11063,GATI,2020-11-22,10.40,51.50,75,2
2020327N08086,NIVAR,2020-11-25,11.30,81.10,65,1
2020332S11091,BONGOYO,2020-12-08,-18.10,77.00,60,0
2020335N06090,BUREVI,2020-12-02,8.70,82.60,45,0
2020339S09106,UNNAMED,2020-12-08,-11.00,108.80,45,0
2020345S13183,UNNAMED,2020-12-12,-14.90,176.20,40,0
2020346S13168,YASA,2020-12-15,-14.70,174.00,138,5
2020347S14190,ZAZU,2020-12-15,-20.60,-170.30,55,0
2020353N06129,KROVANH,2020-12-20,10.00,115.60,35,-1
2020355S11065,CHALANE,2020-12-29,-19.30,36.60,68,1
2020366S12073,DANILO,2021-01-03,-13.50,75.70,60,0
2021001S14136,IMOGEN,2021-01-03,-17.40,140.80,50,0
2021005S10101,UNNAMED,2021-01-09,-15.80,98.10,35,-5
2021012S12086,ELOISE,2021-01-22,-19.80,35.50,85,2
2021013S12099,JOSHUA,2021-01-18,-19.30,87.90,50,0
2021015S14147,KIMI,2021-01-17,-16.00,146.50,55,0
2021018S11133,UNNAMED,2021-01-22,-19.50,120.40,43,0
2021020S13107,UNNAMED,2021-01-21,-12.40,97.80,40,0
2021025S14138,LUCAS,2021-02-01,-15.10,161.70,63,0
2021028S15128,UNNAMED,2021-02-04,-24.50,113.50,35,0
2021029S14162,BINA,2021-01-31,-12.60,174.00,50,0
2021029S16171,ANA,2021-01-31,-18.40,178.50,65,1
2021035S11080,FARAJI,2021-02-08,-14.30,82.30,138,5
2021038S14178,UNNAMED,2021-02-10,-26.90,182.60,50,0
2021042S23040,GUAMBE,2021-02-19,-25.00,36.40,88,2
2021046N06142,DUJUAN,2021-02-19,7.00,130.70,45,0
2021053S13128,MARIAN,2021-02-28,-17.60,91.10,98,3
2021058S14149,NIRAN,2021-03-05,-18.30,158.00,135,4
2021062S14064,HABANA,2021-03-10,-17.40,75.70,130,4
2021062S18040,IMAN,2021-03-07,-24.90,59.00,48,0
2021079S12097,UNNAMED,2021-03-22,-12.30,92.80,35,-5
2021093S10103,ODETTE,2021-04-09,-14.60,108.50,53,0
2021093S11122,SEROJA,2021-04-11,-27.20,113.10,75,1
2021097S10090,UNNAMED,2021-04-09,-10.70,95.40,35,-5
2021099S15159,UNNAMED,2021-04-11,-24.60,167.90,40,0
2021102N06144,SURIGAE,2021-04-17,12.30,128.80,168,5
2021108S11067,JOBO,2021-04-21,-9.80,47.60,65,0
2021129N13254,ANDRES,2021-05-09,13.70,-107.90,35,0
2021132N06132,UNNAMED,2021-05-13,7.20,129.10,35,0
2021133N10071,TAUKTAE,2021-05-17,18.40,71.70,100,4
2021140N30305,ANA,2021-05-21,34.80,-55.00,50,-4
2021143N15090,YAAS,2021-05-25,20.40,87.70,75,0
2021148N05142,CHOI-WAN,2021-05-31,8.50,130.30,45,0
2021151N11257,BLANCA,2021-06-01,13.90,-109.50,50,0
2021161N18115,KOGUMA,2021-06-11,18.20,111.10,35,-3
2021163N11240,CARLOS,2021-06-13,11.90,-125.00,45,0
2021165N32282,BILL,2021-06-15,39.40,-64.00,55,0
2021169N14260,DOLORES,2021-06-19,17.90,-103.50,60,0
2021169N23268,CLAUDETTE,2021-06-18,27.20,-91.10,40,-3
2021171N09152,CHAMPI,2021-06-25,22.00,139.10,65,1
2021176N15259,ENRIQUE,2021-06-27,17.50,-105.90,80,1
2021179N30287,DANNY,2021-06-28,32.00,-79.50,40,0
2021182N09317,ELSA,2021-07-02,13.80,-62.40,75,1
2021195N13249,FELICIA,2021-07-17,14.50,-124.20,125,4
2021197N17135,IN-FA,2021-07-21,23.70,126.20,85,2
2021198N15254,GUILLERMO,2021-07-18,18.30,-113.40,50,0
2021198N19117,CEMPAKA,2021-07-20,21.60,112.20,78,1
2021204N21146,NEPARTAK,2021-07-24,27.40,150.40,40,-2
2021208N13245,JIMENA,2021-08-05,15.70,-136.80,35,0
2021212N12248,HILDA,2021-08-01,14.20,-118.30,75,1
2021213N14253,IGNACIO,2021-08-02,18.20,-113.60,35,0
2021214N20155,UNNAMED,2021-08-02,25.30,153.20,35,0
2021214N21110,LUPIT,2021-08-04,22.80,116.90,45,0
2021215N24124,MIRINAE,2021-08-08,34.60,141.40,53,0
2021216N22144,NIDA,2021-08-06,37.40,154.10,55,0
2021219N08193,OMAIS,2021-08-21,22.40,127.30,53,0
2021219N15258,KEVIN,2021-08-08,15.70,-108.60,55,0
2021222N12262,LINDA,2021-08-14,18.60,-115.50,115,4
2021222N14301,FRED,2021-08-16,29.50,-85.40,55,0
2021225N15313,GRACE,2021-08-21,20.70,-95.80,105,3
2021227N36297,HENRI,2021-08-21,33.60,-72.70,65,1
2021235N20251,MARTY,2021-08-23,20.50,-111.80,40,0
2021236N12265,NORA,2021-08-28,19.10,-105.30,75,1
2021239N17281,IDA,2021-08-29,28.50,-89.60,130,4
2021240N13313,KATE,2021-08-30,21.30,-50.80,40,0
2021241N32308,JULIAN,2021-08-29,35.90,-45.70,50,0
2021244N12339,LARRY,2021-09-04,15.80,-44.00,110,3
2021244N24164,UNNAMED,2021-09-02,27.80,158.40,35,0
2021248N11131,CONSON,2021-09-07,13.50,121.70,65,1
2021248N12141,CHANTHU,2021-09-10,19.10,122.50,153,5
2021250N17254,OLAF,2021-09-10,23.00,-109.70,90,2
2021252N28273,MINDY,2021-09-09,29.70,-85.10,50,0
2021256N21265,NICHOLAS,2021-09-14,28.00,-96.20,65,1
2021259N30286,ODETTE,2021-09-20,44.10,-54.10,55,-4
2021262N10333,ROSE,2021-09-21,18.80,-35.30,50,0
2021262N16307,PETER,2021-09-19,17.90,-57.00,45,0
2021264N13119,DIANMU,2021-09-23,14.70,110.50,35,-1
2021265N11150,MINDULLE,2021-09-26,18.70,136.70,138,5
2021266N10327,SAM,2021-09-26,14.10,-50.30,135,4
2021267N18094,GULAB:SHAHEEN-GU,2021-10-01,23.70,63.20,60,0
2021267N31298,TERESA,2021-09-24,33.60,-64.10,40,-2
2021272N07338,VICTOR,2021-10-01,11.40,-33.00,55,0
2021276N07131,LIONROCK,2021-10-08,18.80,110.70,40,0
2021280N14137,KOMPASU,2021-10-12,18.80,118.30,58,0
2021282N16165,NAMTHEUN,2021-10-15,28.60,163.60,55,0
2021283N14258,PAMELA,2021-10-12,18.60,-109.10,65,1
2021295N09145,MALOU,2021-10-27,22.70,140.00,75,1
2021296N06127,UNNAMED,2021-10-26,12.20,109.30,35,0
2021296N13260,RICK,2021-10-25,17.20,-101.80,90,2
2021299N33284,WANDA,2021-10-27,40.80,-67.60,60,-4
2021307N09275,TERRY,2021-11-07,8.20,-100.90,35,0
2021311N13248,SANDRA,2021-11-07,13.50,-113.50,35,0
2021312N07090,UNNAMED,2021-11-11,12.90,80.40,35,0
2021323S10103,PADDY,2021-11-22,-13.10,108.00,45,0
2021333N11146,NYATOH,2021-12-02,20.20,138.00,130,4
2021334S07101,TERATAI,2021-12-01,-9.20,102.50,45,0
2021335N08096,JAWAD,2021-12-03,15.00,85.10,40,0
2021343S09155,RUBY,2021-12-12,-16.90,159.20,68,1
2021346N05145,RAI,2021-12-16,9.80,126.80,143,5
2021358S09130,SETH,2021-12-31,-20.70,155.30,55,0
2022008S13148,TIFFANY,2022-01-09,-14.00,145.40,58,0
2022008S17173,CODY,2022-01-12,-22.80,173.90,70,0
2022020S13060,ANA,2022-01-24,-16.30,40.40,50,0
2022024S09090,BATSIRAI,2022-02-02,-18.70,57.10,123,4
2022030S14147,UNNAMED,2022-01-31,-14.50,151.30,43,0
2022034S16082,CLIFF,2022-02-04,-18.60,83.60,45,0
2022037S10103,EMNATI,2022-02-20,-17.50,54.90,115,4
2022038S19164,DOVI,2022-02-11,-26.70,166.20,95,1
2022042S12063,DUMAKO,2022-02-15,-16.90,50.60,50,0
2022046S15095,FEZILE,2022-02-19,-31.90,87.80,55,-5
2022054S13100,VERNON,2022-02-26,-14.80,90.20,120,4
2022054S14085,UNNAMED,2022-02-26,-11.10,90.60,45,0
2022055S13129,ANIKA,2022-02-26,-13.60,127.20,53,0
2022058S17163,EVA,2022-03-03,-25.80,174.40,45,0
2022059S10106,UNNAMED,2022-03-02,-10.80,111.00,35,0
2022062N06085,UNNAMED,2022-03-05,11.60,83.10,38,0
2022065S16055,GOMBE,2022-03-10,-15.60,40.90,93,2
2022072S11107,BILLY,2022-03-14,-16.50,99.30,65,1
2022076S10126,CHARLOTTE,2022-03-21,-16.50,109.60,90,2
2022080S09087,HALIMA,2022-03-25,-14.40,73.40,125,4
2022088N09116,UNNAMED,2022-03-30,12.50,109.70,35,0
2022094S15163,FILI,2022-04-06,-19.30,162.20,60,0
2022096N03150,MALAKAS,2022-04-13,19.30,137.60,100,3
2022099N11128,MEGI,2022-04-10,10.80,125.90,40,0
2022102S29032,ISSA,2022-04-12,-31.40,31.10,50,-5
2022110S12051,JASMINE,2022-04-25,-21.60,40.90,65,1
2022114S12100,UNNAMED,2022-04-25,-14.20,100.90,40,-5
2022116S14102,UNNAMED,2022-04-25,-14.10,102.90,35,-5
2022126N07095,ASANI,2022-05-07,10.90,89.60,55,0
2022126S06088,KARIM,2022-05-08,-11.40,90.60,60,0
2022137S13171,GINA,2022-05-18,-15.20,169.30,35,0
2022148N13263,AGATHA,2022-05-29,14.00,-98.90,95,2
2022154N21273,ALEX,2022-06-05,31.00,-72.50,60,0
2022165N14258,BLAS,2022-06-15,15.10,-102.50,75,1
2022167N11269,CELIA,2022-06-24,16.80,-107.70,50,0
2022179N08310,BONNIE,2022-07-05,15.10,-103.80,100,3
2022180N15117,CHABA,2022-07-02,20.70,111.60,75,1
2022180N15130,AERE,2022-07-02,25.30,129.90,45,0
2022183N32280,COLIN,2022-07-01,32.40,-80.50,35,0
2022191N14249,DARBY,2022-07-11,14.60,-124.30,120,4
2022197N12260,ESTELLE,2022-07-17,15.30,-106.40,75,1
2022207N11262,FRANK,2022-07-30,15.50,-115.00,80,1
2022208N15143,SONGDA,2022-07-29,30.00,130.00,40,-5
2022208S08092,UNNAMED,2022-07-29,-11.70,94.80,45,0
2022209N16246,GEORGETTE,2022-07-29,15.40,-121.30,50,0
2022211N20129,TRASES,2022-07-31,25.80,127.90,35,-3
2022219N14255,HOWARD,2022-08-09,20.90,-114.80,75,1
2022220N16110,MULAN,2022-08-09,17.30,113.40,35,-5
2022221N24149,MEARI,2022-08-12,31.90,136.70,40,0
2022224N22067,UNNAMED,2022-08-12,22.20,64.90,40,0
2022225N15253,IVETTE,2022-08-15,17.80,-113.50,35,0
2022230N18095,UNNAMED,2022-08-19,21.40,88.60,43,0
2022232N18131,MA-ON,2022-08-23,17.50,122.20,65,1
2022233N22151,TOKAGE,2022-08-23,33.60,148.50,95,2
2022239N22150,HINNAMNOR,2022-08-31,23.10,126.00,145,5
2022244N15254,JAVIER,2022-09-03,22.50,-112.80,45,0
2022244N38313,DANIELLE,2022-09-04,38.40,-45.20,75,1
2022246N18301,EARL,2022-09-10,37.10,-56.80,95,2
2022247N26147,MUIFA,2022-09-10,22.40,124.60,98,3
2022248N14259,KAY,2022-09-07,20.60,-112.30,85,2
2022254N21158,MERBOK,2022-09-14,29.10,162.10,70,1
2022254N24143,NANMADOL,2022-09-16,24.50,135.10,123,4
2022255N16256,MADELINE,2022-09-19,20.50,-108.70,55,0
2022257N16312,FIONA,2022-09-21,23.50,-71.80,120,4
2022259N12265,LESTER,2022-09-16,13.10,-95.40,35,0
2022263N18137,TALAS,2022-09-22,26.00,137.40,35,-1
2022263N29314,GASTON,2022-09-21,36.90,-43.10,55,0
2022264N17132,NORU,2022-09-24,15.10,124.20,140,5
2022265N17256,NEWTON,2022-09-22,17.60,-108.20,55,0
2022266N12294,IAN,2022-09-28,26.00,-82.70,140,5
2022266N17341,HERMINE,2022-09-23,18.10,-20.30,35,0
2022268N20147,KULAP,2022-09-28,37.50,154.50,73,1
2022268S09088,ASHLEY,2022-09-27,-13.20,81.50,48,0
2022270N14136,ROKE,2022-09-29,27.10,133.70,85,2
2022272N14258,ORLENE,2022-10-02,19.30,-106.90,115,4
2022276N15249,PAINE,2022-10-04,17.50,-113.20,40,0
2022276S05090,BALITA,2022-10-09,-15.70,87.30,40,-1
2022280N11294,JULIA,2022-10-09,12.40,-83.30,75,1
2022284N15152,HAITANG,2022-10-14,21.20,156.70,40,0
2022285N12116,SONCA,2022-10-14,14.00,112.00,35,-1
2022285N17140,NESAT,2022-10-17,18.90,115.00,90,2
2022285N19266,KARL,2022-10-12,22.00,-94.60,50,0
2022287N26154,HAITANG,2022-10-15,26.70,153.10,35,-2
2022293N15259,ROSLYN,2022-10-22,18.50,-106.60,115,4
2022295N13093,SITRANG,2022-10-24,18.70,89.30,45,0
2022299N11134,NALGAE,2022-10-31,18.10,116.30,70,1
2022301N07140,BANYAN,2022-10-31,7.40,134.00,40,0
2022304N16287,LISA,2022-11-02,17.40,-88.30,80,1
2022304N34296,MARTIN,2022-11-02,36.10,-48.90,75,1
2022305S04091,UNNAMED,2022-11-03,-9.20,94.10,40,0
2022311N21293,NICOLE,2022-11-09,26.60,-78.20,65,1
2022316N20167,YAMANEKO,2022-11-13,22.00,165.90,38,0
2022338N05100,MANDOUS,2022-12-08,10.20,82.90,50,0
2022342N06133,PAKHAR,2022-12-11,19.60,128.80,50,0
2022346S10098,DARIAN,2022-12-21,-13.80,90.30,135,4
2022347N12074,UNNAMED,2022-12-14,13.30,70.80,50,0
2022355S10128,ELLIE,2022-12-22,-12.80,129.50,40,0
2023005S18142,HALE,2023-01-07,-21.60,158.00,48,0
2023013S08081,CHENESO,2023-01-25,-19.60,43.00,78,1
2023015N36289,UNNAMED,2023-01-17,39.80,-61.60,60,-2
2023016S15160,IRENE,2023-01-18,-19.20,167.80,55,0
2023020S18156,UNNAMED,2023-01-20,-20.00,160.00,40,0
2023032S12091,DINGANI,2023-02-13,-18.70,73.70,83,2
2023036S12117,FREDDY,2023-02-19,-16.80,66.30,135,4
2023036S12163,GABRIELLE,2023-02-10,-22.60,158.70,88,2
2023050S09094,ENALA,2023-02-23,-20.20,71.00,73,1
2023054S19117,UNNAMED,2023-02-27,-13.90,126.40,40,-5
2023055S14184,JUDY,2023-03-01,-19.80,169.70,108,3
2023059S15149,KEVIN,2023-03-04,-21.40,172.20,135,4
2023084S11065,UNNAMED,2023-03-27,-16.80,63.70,40,-5
2023087S10096,HERMAN,2023-03-31,-17.50,106.60,128,4
2023096S07135,ILSA,2023-04-13,-19.10,118.80,140,5
2023108N03160,SANVU,2023-04-20,9.90,156.20,45,0
2023129N08091,MOCHA,2023-05-13,17.90,91.20,115,5
2023132S03090,FABIEN,2023-05-16,-7.60,74.80,103,3
2023138N05151,MAWAR,2023-05-26,15.20,138.60,163,5
2023152N26274,ARLENE,2023-06-02,27.30,-86.40,35,0
2023156N10067,BIPARJOY,2023-06-11,17.80,67.60,90,2
2023156N12135,GUCHOL,2023-06-10,19.40,130.00,93,2
2023160N20092,UNNAMED,2023-06-09,20.00,91.50,45,0
2023170N11323,BRET,2023-06-22,13.50,-55.90,60,0
2023173N10320,CINDY,2023-06-24,14.60,-51.20,50,0
2023179N15256,ADRIAN,2023-06-30,17.00,-111.90,90,2
2023180N13264,BEATRIZ,2023-06-30,17.50,-102.70,75,1
2023191N10262,CALVIN,2023-07-14,13.70,-123.90,110,3
2023193N37305,DON,2023-07-22,39.50,-50.10,65,1
2023194N16123,TALIM,2023-07-17,20.80,111.90,79,1
2023201N13134,DOKSURI,2023-07-24,17.30,124.90,128,4
2023207N09141,KHANUN,2023-07-30,20.70,132.30,98,3
2023212N19090,UNNAMED,2023-07-31,19.90,92.00,40,0
2023213N14257,DORA,2023-08-06,13.20,224.40,130,4
2023217N15256,EUGENE,2023-08-06,20.30,-109.40,60,0
2023218N25145,LAN,2023-08-10,26.30,142.90,90,3
2023225N14248,FERNANDA,2023-08-14,15.60,-118.00,115,4
2023226N11222,GREG,2023-08-15,11.10,-144.00,45,0
2023228N12259,HILARY,2023-08-18,16.80,-110.40,120,4
2023231N15313,GERT,2023-09-03,28.60,-53.50,50,0
2023231N15327,EMILY,2023-08-20,19.40,-38.30,45,0
2023232N13300,FRANKLIN,2023-08-29,28.90,-71.10,130,4
2023234N18128,SAOLA,2023-08-29,19.60,122.30,138,5
2023234N19154,DAMREY,2023-08-27,37.90,144.30,58,0
2023234N25271,HAROLD,2023-08-22,26.80,-96.40,50,0
2023239N16242,IRWIN,2023-08-29,19.10,-125.00,40,0
2023239N18144,HAIKUI,2023-09-03,22.70,122.10,103,3
2023239N21274,IDALIA,2023-08-30,29.10,-84.10,115,4
2023241N10158,KIROGI,2023-08-31,15.90,154.40,65,1
2023241N28308,JOSE,2023-09-01,31.60,-52.50,55,0
2023242N15339,KATIA,2023-09-02,24.50,-30.10,50,0
2023247N20130,YUN-YEUNG,2023-09-07,31.40,137.10,43,0
2023248N12257,JOVA,2023-09-07,15.30,-112.40,140,5
2023249N12320,LEE,2023-09-08,17.50,-53.00,145,5
2023251N16334,MARGOT,2023-09-13,33.00,-39.90,80,1
2023258N14318,NIGEL,2023-09-19,31.10,-54.70,85,2
2023261N13248,KENNETH,2023-09-20,15.60,-123.10,45,0
2023265N29284,OPHELIA,2023-09-22,32.70,-76.10,60,0
2023266N16323,PHILIPPE,2023-09-25,17.10,-43.80,50,0
2023271N14144,KOINU,2023-10-04,22.00,121.60,120,4
2023271N16316,RINA,2023-09-29,18.60,-46.40,45,0
2023276N11254,LIDIA,2023-10-11,20.10,-105.50,120,4
2023279N08157,BOLAVEN,2023-10-11,19.30,142.90,160,5
2023281N14260,MAX,2023-10-09,17.30,-101.10,60,0
2023284N10330,SEAN,2023-10-12,13.30,-37.80,40,0
2023289N15111,SANBA,2023-10-19,20.60,109.10,43,0
2023290N12256,NORMA,2023-10-19,16.90,-107.70,115,4
2023292N11063,TEJ,2023-10-22,12.40,55.40,95,3
2023292N13309,TAMMY,2023-10-25,26.10,-59.40,95,2
2023292S03172,LOLA,2023-10-24,-14.50,169.00,115,4
2023293N12089,HAMOON,2023-10-24,20.00,89.60,65,1
2023294N09264,OTIS,2023-10-25,16.10,-99.70,145,5
2023302N10267,PILAR,2023-11-01,11.70,-89.40,55,0
2023316S08168,MAL,2023-11-14,-19.50,177.10,73,1
2023317N10094,MIDHILI,2023-11-17,22.10,90.30,50,0
2023326N10240,RAMON,2023-11-25,15.00,-122.90,40,0
2023334N08088,MICHAUNG,2023-12-04,14.00,80.60,55,0
2023337S08165,JASPER,2023-12-07,-13.90,156.70,118,4
2023349N04141,JELAWAT,2023-12-17,7.30,129.40,35,-1
2023364S19035,ALVARO,2024-01-01,-21.50,42.70,65,1
2024012S09093,ANGGREK,2024-01-28,-22.10,72.50,113,4
2024012S12059,BELAL,2024-01-14,-19.90,53.60,88,2
2024017S15151,KIRRILY,2024-01-25,-18.30,148.40,65,0
2024022S16058,CANDICE,2024-01-26,-26.20,61.80,55,0
2024029S15063,UNNAMED,2024-01-30,-19.20,65.20,35,0
2024031S24154,UNNAMED,2024-02-08,-15.70,163.50,38,0
2024035S16188,NAT,2024-02-06,-16.50,-157.60,53,0
2024037S09184,OSAI,2024-02-07,-16.20,-166.40,48,0
2024044S14066,DJOUNGOU,2024-02-18,-19.20,77.50,140,5
2024044S15134,LINCOLN,2024-02-16,-15.70,137.40,45,0
2024045S15192,UNNAMED,2024-02-16,-22.30,-157.20,55,0
2024049S17052,ELEANOR,2024-02-22,-19.50,58.80,58,0
2024061S11062,FILIPO,2024-03-14,-33.40,42.30,80,-2
2024067S10090,NEVILLE,2024-03-21,-17.80,104.20,115,4
2024073S14128,MEGAN,2024-03-17,-15.00,137.30,90,2
2024082S08054,GAMANE,2024-03-27,-12.90,49.80,83,2
2024096S11120,OLGA,2024-04-07,-15.70,119.10,113,4
2024100S11152,PAUL,2024-04-11,-14.20,155.20,50,0
2024121S07047,HIDAYA,2024-05-03,-8.80,43.20,80,1
2024134S07055,IALY,2024-05-21,-4.70,42.10,65,0
2024139S02072,UNNAMED,2024-05-19,-2.60,73.90,40,0
2024141N03142,EWINIAR,2024-05-26,15.70,122.60,90,2
2024145N14087,REMAL,2024-05-26,21.20,89.10,60,0
2024151N18113,MALIKSI,2024-05-31,19.60,112.40,35,-1
2024170N20267,ALBERTO,2024-06-20,21.50,-95.50,45,0
2024181N09320,BERYL,2024-07-02,14.30,-65.90,145,5
2024183N20265,CHRIS,2024-07-01,19.90,-96.50,40,0
2024186N15256,ALETTA,2024-07-04,17.10,-105.60,35,0
2024198N08130,PRAPIROON,2024-07-22,20.10,108.60,55,0
2024201N12133,GAEMI,2024-07-24,23.90,122.90,90,4
2024207N16250,BUD,2024-07-25,17.80,-114.00,50,0
2024213N14254,CARLOTTA,2024-08-03,18.70,-117.20,80,1
2024216N12231,DANIEL,2024-08-03,12.40,-129.60,35,0
2024216N20284,DEBBY,2024-08-05,28.30,-84.10,70,1
2024218N14254,FABIO,2024-08-06,16.50,-110.00,55,0
2024218N16247,EMILIA,2024-08-07,16.20,-115.70,60,0
2024218N23143,MARIA,2024-08-08,29.40,145.50,68,1
2024224N27154,SON-TINH,2024-08-11,28.90,154.80,40,-2
2024225N14313,ERNESTO,2024-08-16,26.60,-68.30,85,2
2024225N22135,AMPIL,2024-08-16,36.20,143.30,95,2
2024225N24147,WUKONG,2024-08-13,26.80,150.00,35,-1
2024231N14251,GILMA,2024-08-25,17.70,-131.40,115,4
2024231N24126,JONGDARI,2024-08-19,26.30,126.00,40,0
2024233N15148,SHANSHAN,2024-08-27,28.80,130.20,95,4
2024235N16223,HONE,2024-08-25,18.20,-155.70,75,1
2024236N14248,HECTOR,2024-08-27,16.90,-126.20,50,0
2024238N25077,ASNA,2024-08-31,23.50,65.70,40,0
2024244N09137,YAGI,2024-09-04,19.00,116.00,140,5
2024246N22147,LEEPI,2024-09-05,35.40,147.50,40,0
2024253N11148,BEBINCA,2024-09-15,29.90,126.60,78,1
2024253N21266,FRANCINE,2024-09-11,29.30,-91.30,90,2
2024256N16332,GORDON,2024-09-14,19.90,-39.80,40,0
2024256N18254,ILEANA,2024-09-14,25.20,-108.90,45,0
2024259N12145,PULASAN,2024-09-17,21.20,135.60,53,-3
2024259N17126,SOULIK,2024-09-18,17.50,110.10,35,-1
2024259N31284,UNNAMED,2024-09-16,32.80,-78.20,50,-4
2024267N14261,JOHN,2024-09-24,16.60,-98.90,105,3
2024267N29129,CIMARON,2024-09-24,27.80,134.20,35,-1
2024268N17278,HELENE,2024-09-27,28.70,-84.30,120,4
2024269N14150,JEBI,2024-10-01,38.00,144.30,70,1
2024269N39302,ISAAC,2024-09-28,38.80,-42.30,90,2
2024270N24128,KRATHON,2024-09-30,20.60,119.80,133,4
2024271N17319,JOYCE,2024-09-27,18.20,-43.40,45,0
2024274N14328,KIRK,2024-10-04,21.20,-47.10,130,4
2024274S09075,ANCHA,2024-10-02,-11.70,74.20,50,0
2024275N10336,LESLIE,2024-10-10,22.30,-49.00,90,2
2024275N14264,UNNAMED,2024-10-02,15.20,-95.50,35,0
2024278N11150,BARIJAT,2024-10-10,39.40,154.00,45,-5
2024279N21265,MILTON,2024-10-07,21.80,-90.90,155,5
2024293N13141,TRAMI,2024-10-25,17.10,114.10,63,0
2024293N17275,NADINE,2024-10-19,17.50,-88.20,50,0
2024293N21294,OSCAR,2024-10-19,21.50,-71.10,75,1
2024295N15092,DANA,2024-10-24,19.50,87.60,60,1
2024296N13260,KRISTY,2024-10-24,14.10,-121.00,140,5
2024298N13150,KONG-REY,2024-10-29,19.00,125.10,135,4
2024306N39319,PATTY,2024-10-31,39.20,-41.00,55,-4
2024307N06143,YINXING,2024-11-07,18.50,122.70,125,4
2024307N11232,LANE,2024-11-02,11.20,-129.70,40,0
2024309N13283,RAFAEL,2024-11-08,24.40,-87.60,105,3
2024312N14145,TORAJI,2024-11-10,15.40,124.90,78,1
2024313N10169,MAN-YI,2024-11-16,12.90,126.10,138,5
2024313S06092,BHEKI,2024-11-17,-16.60,70.00,114,4
2024314N07151,USAGI,2024-11-13,16.90,123.50,128,4
2024319N16282,SARA,2024-11-15,16.10,-85.60,45,0
2024328S09096,ROBYN,2024-11-28,-16.30,91.20,55,0
2024329N04089,FENGAL,2024-11-30,12.40,81.30,45,0
2024341S12086,CHIDO,2024-12-12,-10.70,54.00,134,4
2024357N10115,PABUK,2024-12-22,10.50,114.40,35,-1
2024359S13097,UNNAMED,2024-12-26,-11.70,94.70,35,-5
2024364S13117,DIKELEDI,2025-01-16,-28.20,43.90,99,3
2024364S17177,UNNAMED,2024-12-29,-17.30,176.90,51,0
2025008S13107,UNNAMED,2025-01-10,-16.90,103.20,40,-5
2025010S17185,PITA,2025-01-11,-20.70,-165.40,39,0
2025017S18122,SEAN,2025-01-20,-22.90,110.30,110,3
2025024S11082,FAIDA,2025-02-03,-18.10,51.60,45,0
2025029S25043,ELVIS,2025-02-02,-47.90,68.50,50,-5
2025031S15106,VINCE,2025-02-06,-19.70,80.20,134,4
2025032S14120,TALIAH,2025-02-04,-15.50,110.80,84,2
2025034S19166,UNNAMED,2025-02-03,-20.70,167.80,45,0
2025039S14125,ZELIA,2025-02-13,-19.20,118.20,126,4
2025042S22164,UNNAMED,2025-02-11,-22.30,163.50,39,0
2025050S12125,BIANCA,2025-02-25,-21.50,102.30,99,3
2025052S14148,ALFRED,2025-02-27,-17.70,155.50,112,3
2025052S23038,HONDE,2025-02-27,-25.00,41.60,70,1
2025054S13182,RAE,2025-02-24,-22.20,-178.20,87,2
2025054S17051,GARANCE,2025-02-27,-18.00,55.10,105,3
2025056S16171,SERU,2025-02-25,-17.40,171.10,62,0
2025064S05095,IVONE,2025-03-09,-17.60,82.90,51,0
2025064S12067,JUDE,2025-03-09,-14.90,41.00,77,1
2025076S13107,UNNAMED,2025-03-19,-13.30,96.10,45,0
2025082S13116,COURTNEY,2025-03-29,-19.00,89.70,126,4
2025086S14121,DIANNE,2025-03-28,-16.30,123.80,50,0
2025100S09132,ERROL,2025-04-16,-14.50,118.80,131,4
2025104S15168,TAM,2025-04-15,-27.00,173.10,51,0
2025106S10135,UNNAMED,2025-04-18,-11.00,138.90,35,-5
2025107S30034,KANTO,2025-04-16,-30.50,35.50,55,-5
2025129S08138,UNNAMED,2025-05-11,-8.70,138.20,35,-5
2025149N12256,ALVIN,2025-05-29,14.60,-106.90,50,0
2025159N12250,COSME,2025-06-09,14.70,-113.60,60,0
2025159N15258,BARBARA,2025-06-09,16.70,-105.30,65,1
2025162N15114,WUTIP,2025-06-14,20.30,109.10,64,1
2025164N11260,DALILA,2025-06-14,16.80,-104.50,55,0
2025168N11269,ERICK,2025-06-19,15.50,-97.50,120,4
2025173N30302,ANDREA,2025-06-23,33.20,-55.20,35,0
2025174N23146,SEPAT,2025-06-23,27.00,143.00,39,0
2025180N13261,FLOSSIE,2025-07-02,18.20,-107.50,105,3
2025180N19266,BARRY,2025-06-29,20.90,-96.70,40,0
2025183N24148,MUN,2025-07-03,28.30,145.50,60,0
2025185N20119,DANAS,2025-07-06,23.00,119.60,89,2
2025185N30280,CHANTAL,2025-07-06,33.30,-78.90,50,0
2025192N25140,NARI,2025-07-13,32.10,143.10,51,0
2025196N33141,UNNAMED,2025-07-15,32.70,140.70,39,0
2025198S10090,UNNAMED,2025-07-16,-9.80,89.80,35,0
2025200N19123,WIPHA,2025-07-20,21.60,114.60,64,1
2025203N18133,FRANCISCO,2025-07-23,21.90,129.90,39,0
2025204N19121,CO-MAY,2025-07-24,16.20,118.60,70,1
2025205N13144,KROSA,2025-07-27,24.40,145.30,80,1
2025207N11219,IONA,2025-07-29,10.80,-153.70,115,4
